,open,high,low,close,volume,code,ma,rsi,maps
67,83707.19716443475,86465.94991078772,81974.07659386726,83973.63053385995,2339875,069500,88741.14123221778,33.815313041739515,-8.260421545087802
68,82291.24788346699,82399.27571679298,81704.47044172874,81864.57631989468,4834129,069500,88412.66509696488,27.73638419072182,-12.60863881294177
69,77812.87410774034,78105.26970809043,77302.51257848495,77739.44593429643,4878193,069500,87809.4344005378,27.885726900462757,-22.69095030460806
70,79910.82848487429,80994.27242667772,79436.48488634311,79825.87520405809,1348457,069500,87184.6129905897,37.570277691491114,-20.73309131355271
71,77346.18288385474,79838.02713808249,75962.31633095391,77927.25538365317,1852913,069500,86298.77992991115,22.226467399826902,-25.446838895488227
72,77883.68885557023,79214.20407968087,76162.19257167594,77724.94031231628,9930617,069500,85515.87528583447,24.9232041240695,-23.370432823226533
73,77932.35647769296,78351.71291016926,77203.66960600937,78344.11802389236,3001185,069500,84838.92651987278,28.020955616234204,-20.192555338600787
74,77212.3314191523,78758.85600558121,77212.3314191523,77918.95628684315,6606800,069500,84078.41915407851,23.145281299479507,-20.972707289620814
75,77767.4329307175,77767.4329307175,76697.39662010374,77116.85188317971,4957899,069500,83490.8373080281,22.72932197402409,-18.13091178649457
76,76721.73849434835,77264.05767996721,75884.67122229835,77260.00882553833,5155365,069500,83061.37449600437,22.786344870722388,-14.268110443498417
77,77376.66179760755,79551.72083273644,75484.28045688143,77452.7510576643,2413498,069500,82429.66591305519,19.88837998676773,-17.051033083608253
78,75695.64522000453,76212.85488107242,73981.94362153324,76126.37192820957,1238462,069500,81860.18508858045,20.627471467655994,-17.0814716580489
79,75701.2693617774,77108.96734831078,75701.2693617774,75906.02038502296,3475829,069500,81308.07058593055,22.400246739237687,-16.58378613512854
80,73286.77355409139,75052.99958495333,72592.44830268694,73511.31667399677,8703822,069500,80580.53521908166,21.456812414521934,-22.44179129911361
81,71578.32734919812,73231.22759274843,70854.78137275475,71590.2801831309,3984240,069500,79779.77287493981,16.47052108436911,-25.19326807405237
82,72947.25731910637,73977.64566537958,70584.15408480569,72270.09966581133,6290746,069500,79006.55375840278,21.842446999016687,-23.337039262772407
83,71139.15396047168,72287.55371115483,71139.15396047168,71632.25314230922,7244162,069500,78156.99689512685,27.46397389929072,-25.266944623687067
84,70480.54363375226,72470.24015099599,69622.36855561612,71120.29717383889,763148,069500,77381.39163201195,13.652156584166448,-22.36209237437214
85,69658.90141833259,70562.75839133647,68490.03146563457,69663.99914675264,6007110,069500,76614.75725537846,14.175751549937331,-23.52908317467136
86,70405.37912979422,71116.4734733484,68192.2557507615,69971.31422551931,3002427,069500,75947.0181144894,16.68846256398278,-20.56423083243798
87,73171.22995512495,74584.33085637327,72511.93512277793,72860.96077728034,2815079,069500,75391.38462666041,30.288491855185455,-14.61875554836726
88,74223.23094476282,74556.11812095223,72710.9710992776,73928.32241027612,986039,069500,74994.5719311795,36.28715794669781,-9.744853478772768
89,70595.49499082462,71062.436768197,68810.1081545048,69975.80727207419,7891827,069500,74606.38999806838,29.828843595267998,-14.176311148639853
90,69281.29929194515,71635.22514960334,68154.42879935984,69818.89053554804,4765086,069500,74106.04076464288,28.99755791178235,-16.220928240900946
91,68602.6010512861,70027.37375291748,67269.62921446402,68242.8321715787,5096220,069500,73621.81960403916,25.88799788828068,-17.32255799063831
92,66703.03209971021,67815.97056039688,65228.03467663764,67136.60842520767,5912725,069500,73092.40300968374,26.189903137798254,-19.39012302941189
93,66210.7400298971,66630.61628284477,64176.33618919731,65673.85839385557,5315448,069500,72458.89002818188,24.572727570994246,-22.993819710818013
94,62884.224828424456,64437.90414556974,62884.224828424456,63138.83996917547,5712105,069500,71719.88421229851,24.40255059545622,-28.37349640058158
95,61793.33144077803,62763.40715116745,60530.93287784369,61492.74749871986,4346777,069500,70938.6789930755,24.738255409220685,-31.049753296539546
96,61537.97365163161,62856.131122259576,61444.173805001206,61606.59858094325,4059077,069500,70156.00848084576,22.544841469762858,-29.701456556894595
97,62213.220413157804,64096.73506881421,60846.09776418761,62392.0401361761,7074780,069500,69402.97293477134,26.38881035118183,-27.18568725510974
98,64505.950758725645,65486.68383128361,64220.21019158119,64926.95676172216,9531418,069500,68843.00217644697,35.65719290888626,-18.965700644564663
99,63961.65655944983,65216.736865882725,61788.97567132667,63600.8134089172,6471298,069500,68227.7418276417,35.8734508815476,-21.580047091462003
100,62525.27069566573,64013.848730296995,62092.34617625195,62785.94153392016,770535,069500,67691.47307063786,33.645676376433485,-20.20156565680374
101,62857.365081861535,64733.38174194472,61292.21287373796,62877.983429218606,1970657,069500,67255.85823294225,23.96225437943042,-16.07517369312427
102,61963.12461365343,61963.12461365343,61279.338292639135,61630.317535120135,7376595,069500,66723.86912640769,18.22304254537984,-19.178327957234014
103,62226.30289417034,63191.22494603886,62226.30289417034,62428.79043254209,7648787,069500,66263.69599091932,26.701654149918028,-16.30571623486171
104,62857.964989304404,63572.04463625128,62857.964989304404,63363.956986467754,5659952,069500,65875.87898155078,30.98662146269028,-12.817720155546233
105,62662.71218665424,63223.6649954591,62579.282546212664,63101.61794445404,500229,069500,65547.75992143585,33.58592771221497,-11.510486192573016
106,60827.554906362406,62792.63252139486,59611.04410914408,61023.706389727864,896425,069500,65100.37952964627,31.623824785684192,-17.212053892309736
107,60583.76733816307,61473.657010561416,59855.89927089031,60599.81516563277,8611341,069500,64487.322249063895,33.73060038831619,-21.22952924380442
108,61757.519571789824,62720.99797506048,61159.15730064837,61890.33018163177,8477091,069500,63885.42263763167,45.649585843941914,-18.9712107863357
109,61304.37215905278,61304.37215905278,59192.43504382493,60875.1775697167,596081,069500,63430.391152513796,47.74911514381121,-16.80868020009779
110,59058.89915930131,59514.41672294406,57496.40168271312,58966.54557694743,3595129,069500,62887.773904583766,41.49092561356642,-20.927937294995793
111,58511.62705335607,58706.82214411169,56892.48415639111,57987.135910382836,5018039,069500,62374.98909152397,35.97801072157928,-20.66067616222767
112,56960.65975337406,57524.72742484466,55223.12773440348,56493.09581772878,1574505,069500,61842.81346115002,21.247391685113968,-21.628762835655863
113,56709.82531121999,56709.82531121999,56137.582959479776,56467.53167188543,9378977,069500,61382.49712505152,23.314920406221816,-19.356855926948786
114,58720.59762662339,59067.89259991262,58132.69204063923,58357.127371296876,1414652,069500,61143.41149515759,34.66519387248756,-10.596814640055204
115,58998.76134032969,59981.90227101184,58998.76134032969,59333.408117769206,5547190,069500,61035.44452611006,38.43504325893366,-5.143642655325328
116,60251.41930841861,61379.78427122839,59330.83382334321,60313.787610329004,7197193,069500,60970.803977579344,45.628281668397975,-2.7389142570809293
117,57218.63773928973,58481.057974489806,57218.63773928973,57499.93652388859,2369658,069500,60726.19879696497,35.565125732994346,-11.710223699929191
118,58741.173328929086,59108.41082486554,58392.125530362384,58685.66209761055,2217280,069500,60414.13406375939,36.497093093239286,-11.123542450070158
119,56369.33786000044,56604.81486266262,55316.73113266109,55989.00348223197,5486330,069500,60033.54356742513,32.00031442181506,-16.905266662160074
120,55526.072104033046,56326.39653011992,54772.001599140734,55589.59973165121,4257608,069500,59673.72647731168,34.97130182387713,-16.802934369521694
121,55394.59867244566,55394.59867244566,54699.98072381986,55050.86360793091,8718792,069500,59282.370486247295,34.75055389191802,-18.061048309727383
122,54711.08970024952,56158.42237440491,53913.56323337384,55028.65891435819,8453229,069500,58952.2875552092,29.729943501505687,-15.34030099675752
123,55848.11620172595,57325.96567824456,54281.5503895929,55745.61273729083,547422,069500,58618.12867044663,34.57499705346349,-14.063169437156873
124,57634.24504746467,59670.709608134406,57634.24504746467,58182.626307887396,8577965,069500,58359.06213651762,47.71529602646156,-8.250952234931392
125,57683.65321767246,57683.65321767246,56917.79127193454,57169.789754632315,6816149,069500,58062.47072702652,47.62250696623711,-10.700137416418665
126,54930.02360906096,56499.01973782432,54930.02360906096,55313.315155105774,9162566,069500,57776.951165295424,46.63912296373869,-13.285619147827525
127,54671.35655638186,55845.222544587676,54151.5236533301,54830.32468327546,6976685,069500,57488.47664117757,45.454502023304286,-13.689890206555432
128,54772.0417771333,55030.721991409446,53530.93492117994,54635.72845139255,4417597,069500,57125.746554665595,38.594535697592285,-14.939995121492029
129,54879.25967006551,55988.99089384058,54494.781581234,54788.53190472541,816945,069500,56821.414271416026,35.33023902741665,-12.109260739842632
130,53844.76220101882,53964.01941924275,53409.296229980915,53904.94465684847,6773331,069500,56568.3342254111,29.183736142916175,-11.210494872380924
131,56545.608600186344,57229.80881897399,55141.85337718376,56649.485918398736,235048,069500,56501.45172581189,47.2251976760386,-1.7673238055819507
132,56026.68072193575,56798.57138063251,55110.974726067434,56497.24796872433,8629319,069500,56501.65933336166,42.343404041236035,0.7652019381008343
133,56388.729684830636,57121.81677496261,55039.02242475786,56026.96703706979,1503360,069500,56479.631101620886,50.15733370337317,-1.5974064137951283
134,55952.57599584902,55952.57599584902,54707.61498237393,55403.4088491905,9975124,069500,56331.94517551556,49.24243761112682,-6.634026626684674
135,53560.82452552747,54439.437236416976,53560.82452552747,53997.008084968955,9751387,069500,56065.12517387554,45.9949183071556,-12.282189503653981
136,53779.93917636235,54166.796981235195,53056.53641424663,53897.09558176111,1011252,069500,55744.29057244714,45.72484775370091,-13.525026115755356
137,54260.8307297778,54788.4054469393,53751.547377009934,54298.05469717797,5361226,069500,55584.19648111162,44.397211522431164,-7.322079763119321
138,51979.4871561898,53193.416261377715,51972.1627267367,52411.531729688904,8427126,069500,55270.48996271554,26.66868725180774,-13.530614212907725
139,53244.10679886881,53498.90058696438,51392.44773447333,52822.849886721495,5388026,069500,55112.182282940004,31.52782615812356,-7.961688584451796
140,54040.87401432055,54690.04230946361,52833.2352347824,54459.46002324079,7552627,069500,55055.6752975195,46.302479154630504,-2.7461851180446915
141,52565.68322743602,53360.2753518212,50833.474878833884,52389.44641568157,9139975,069500,54922.60443790703,40.70732273695454,-8.517433895297472
142,51871.27790373916,52662.84414229836,50271.665378818536,51698.86488190909,1007065,069500,54756.11473628457,39.22594126109455,-10.55700650242598
143,49429.02260424651,50451.9079606613,48935.51433668308,49765.216208717175,833693,069500,54457.094909855885,33.70130016083492,-17.713877398010126
144,48735.27820331767,48735.27820331767,47758.16156261129,48453.171851681735,1375379,069500,53970.6221870456,32.78963283174748,-25.2242931732153
145,49380.290636039485,50616.282338600446,48624.89670267908,49437.05839576299,1467968,069500,53583.98561910214,24.384003015398633,-18.70342192221895
146,51013.78039759486,51996.26819239028,49727.046483949925,50763.48084356206,8730884,069500,53356.493903524955,31.20342576835756,-11.205699577324205
147,54025.16910299224,54451.86589390575,52847.23908765859,53543.5753423466,4697838,069500,53292.15643647851,42.92963374653483,-1.1679727832609628
148,54115.18078511314,55260.78143794012,53694.50982334757,53831.91243722279,4352172,069500,53251.96563577002,45.438790854515204,0.07395490931268744
149,55220.50558370204,55803.49914055075,54654.897590139444,54834.97939557417,7418692,069500,53254.28801031246,52.490490579745874,2.803922387574831
150,54944.678055535085,55653.97386608366,54283.12356352097,55264.495668385964,5649227,069500,53322.26556088934,53.9858867363142,5.765975377235673
151,56664.19932643372,57572.492864274755,55533.68492195926,56238.61053269047,3624648,069500,53301.72179160393,55.473700599969426,4.237268045009354
152,53989.31747898247,55301.064155403736,53797.13355746746,54095.550599667105,9157503,069500,53181.63692315107,54.6823265078903,-3.000755496263168
153,54272.994766737895,54994.04953076868,53253.80251702277,54216.790457947325,6568918,069500,53091.12809419494,53.93932399259669,-1.504589015444531
154,53992.22334809006,54805.526252924974,53710.58365979692,53820.15392376909,1419563,069500,53011.96534792388,48.05713490711755,-1.1388586057843315
155,53599.50756761805,54660.14564716848,51997.37908478027,53269.78184741899,5118713,069500,52975.60403604637,52.94761319094345,-1.0862431105638333
156,53667.684835175205,54461.45150356038,52297.755972996856,53222.42863673462,4959071,069500,52941.87068879504,55.33095098126114,-1.2549279052798703
157,54637.38355690416,55811.060943665085,53813.41777553482,54522.08088782129,2441465,069500,52953.071998327214,67.41701606052135,1.633902116075684
158,52982.15811824617,53465.57273991151,52738.62570372499,53201.890358954355,5371981,069500,52992.58992979048,67.37682337278528,0.16526548397916585
159,52490.84257081493,53641.10229241878,52046.164811144,52655.969685890785,9262509,069500,52984.24591974895,62.168897771609835,-2.1523873299098844
160,52150.60917316155,52909.0534510332,51730.79543365359,52042.166002203565,9190807,069500,52863.38121869708,55.10928047390851,-6.503098727549236
161,52692.38995959435,53045.28293611923,51634.877787888465,53031.43545137614,1908589,069500,52895.48067048182,47.61185219759537,1.7212568244656534
162,53548.495259942305,54186.702209040785,52770.26997919807,53360.944127696464,3298513,069500,52978.584632771184,47.81223885812994,4.155424805991462
163,53171.421831907,54354.296627934644,52125.84561086395,52854.004165794024,5752964,069500,53133.02403062503,40.35324964247606,6.646261151490107
164,51948.07835759132,53489.89276077496,51848.59658177919,51944.899973464686,7046026,069500,53307.610436714174,34.55594838725686,6.194487531742308
165,50950.29550273882,52305.03423946505,50386.252741836935,51187.75500080981,1858578,069500,53395.14526696651,26.01727673866138,1.8054705539794802
166,51258.80318013737,52667.1127119347,51258.80318013737,51699.25385571065,7179665,069500,53441.933917573944,36.535593579447884,-0.0710464184782924
167,53383.70054381438,53383.70054381438,52091.72591150892,53084.85178503554,1779236,069500,53418.9977397084,44.43107619221094,-0.9253559812768108
168,52859.80374154675,54009.60350367831,51842.33557293888,52442.467313801746,2605666,069500,53349.525483537334,43.382068883145465,-3.6195055047601716
169,51621.56445563125,52056.56814140385,49977.24255569151,51490.17585556862,7170037,069500,53182.28530653706,41.76920770679251,-8.458399645340794
170,52328.59307044355,53384.400628118696,51059.560531768904,52402.011285964036,977799,069500,53039.16108741596,46.48647822311559,-6.0295379056407405
171,52410.97469874297,52925.068151796215,51216.175303780234,52577.70441241625,4195776,069500,52856.11578140226,40.78597916404459,-6.114927969351722
172,53873.25539064085,54051.35752081139,52172.57441382078,53419.49646577056,9848989,069500,52822.313074707425,51.080168534636094,-0.2272062094639049
173,51022.19484906683,52243.51891480179,50314.79397402426,51232.833010306604,1532134,069500,52673.11520232538,43.92524306016675,-7.6306540845832584
174,50658.65257275574,51376.58521152456,49570.01401321121,50984.62373624177,7475739,069500,52531.33869294902,45.34037503806527,-7.746932230824463
175,51489.44107952518,52341.83532706816,50153.67185249435,51328.506534516964,6738396,069500,52434.27492730393,42.04428174074516,-4.957527431342763
176,51671.86275548266,51671.86275548266,50493.079455817024,51196.56340427552,5133951,069500,52332.98166568097,39.698312157827914,-4.947758275675023
177,49645.17861539136,50083.699558937784,49429.12776313636,50033.392459662624,1300609,069500,52108.54724427303,37.36422315516208,-10.951581617991504
178,48276.21200932122,50055.64927007429,48019.21074685625,48720.778901831196,2371936,069500,51884.49167141687,36.06053295961128,-13.12650356316057
179,49171.336791101436,49888.36325117791,48059.040230160026,49407.64149551209,4505010,069500,51722.075261897946,42.25663169290837,-9.869378278159463
180,50146.71365178701,51307.35203243814,49689.00711163819,50126.60300539,9624007,069500,51626.29711205726,43.280362089009856,-5.9137299965888435
181,49900.36814157649,50301.36311620232,49312.088716909115,50191.04633740152,5655682,069500,51484.277656358536,36.06167065916681,-6.4741106477014725
182,50287.40663682018,50847.210583571614,49388.63202007345,50117.65854127644,972774,069500,51322.11337703753,38.15293569758017,-7.240160984239588
183,50129.54103028977,50387.897293053764,49669.737985690124,50358.46191785263,3957909,069500,51197.33626464046,43.78197083453264,-5.738285302389216
184,50080.96852715938,50915.454465050236,49198.8052621134,50042.93367938849,1031870,069500,51102.23794993665,36.12952705716872,-4.347371687833847
185,48268.361253511044,49311.43923637445,47638.394530875674,48731.95679571827,6359330,069500,50979.44803968207,30.05160138191185,-7.211410570218339
186,47245.8011181304,49029.56981272885,47245.8011181304,47618.51270001358,4707096,069500,50775.41098189722,20.734297382546416,-11.184036139361417
187,47522.57096330578,48044.38563875566,45843.066564924215,47171.45823589662,8324635,069500,50479.74130444028,25.14848479853481,-15.208045367701828
188,46719.692786313826,47832.868002420815,46456.36397573568,46675.17422834269,1293819,069500,50191.37665016732,24.40748951052747,-15.443711415204195
189,47289.465529205416,47836.049780988316,46705.48411137609,47057.12052607549,602502,069500,49969.72388369267,24.74770146693716,-11.913023070158873
190,44986.14444996457,45972.411406725245,44454.714367391265,45014.96000500431,4319379,069500,49600.371319644684,20.187984831159397,-20.360395174331728
191,44877.827796641104,45446.31895888671,43748.21698994477,44549.40307746519,1666404,069500,49198.95625289713,21.6443847092156,-21.884352833440424
192,44238.692474428055,44359.977181600465,43640.43127272368,44086.758569892576,8934292,069500,48732.319358103225,23.73020594840378,-24.376492096373024
193,43981.592405097144,45475.31553116119,43380.89677547679,44331.4235181068,319955,069500,48387.24888349324,19.70455550732717,-18.82314536653453
194,44827.199577416446,45705.04076421369,44827.199577416446,45236.87189524658,7851329,069500,48099.86129144348,21.452972700152145,-14.370975898692611
195,45834.0646485426,46476.66281074771,45166.23369671591,46084.5554532466,350988,069500,47837.66373737996,28.03447990206375,-11.684600718279926
196,45880.287836049545,45880.287836049545,45007.88513048911,45514.26631021563,1369179,069500,47553.548882676965,26.61943682637323,-13.049317140851057
197,47605.862530142316,47663.261962562276,45798.690786667656,47190.20554364574,5843056,069500,47411.38953687612,35.95583877720725,-4.744683403022461
198,46854.51265811847,47269.09856205683,46040.092011680725,47171.054340798306,3652729,069500,47333.903308824476,36.92608807215726,-2.2174805678598855
199,48624.62870364544,48920.52009955018,47368.77288334546,48158.47544779252,1199746,069500,47271.4450064385,47.31004637803138,-0.38282830930649725
200,48139.77566412996,48553.90434356057,47348.210379806624,47992.196011140026,8298462,069500,47164.724656726,51.9237189089138,-2.6959758212806917
201,48057.927602526295,48057.927602526295,47731.331604284365,47869.961618513276,4533972,069500,47048.67042078159,53.72031014124743,-3.2509101588252207
202,47201.45878157457,47878.10740232079,45792.28022860117,47054.640735671455,8459874,069500,46895.51953050134,51.954654633722825,-5.967809270991021
203,48449.90782778894,49307.96552735266,47194.99563680868,48188.899778960375,4636643,069500,46787.04142355673,55.41052436798401,-1.8530364561483657
204,46343.57322131434,47598.55311914968,45627.15465619622,46360.01330916582,3632999,069500,46602.895405045594,56.56393854469698,-8.537089000503713
205,46653.19189494472,46888.02697273308,46074.999956995445,46856.867601070306,436555,069500,46509.14094531319,61.22626898040388,-4.222735542746119
206,46012.90483331801,46826.67771767557,46012.90483331801,46469.06146727393,479438,069500,46451.66838367621,61.675393408183375,-3.5439706462147256
207,46854.07891313583,47942.882877283635,46854.07891313583,47162.280684296944,9578848,069500,46451.209506096224,63.289420336633285,0.18239376084993442
208,46407.534686275365,48155.57559475506,45602.32443764546,46808.427466510926,1741323,069500,46457.87216800464,57.780596417268306,0.2619969453599754
209,46592.872915722604,48208.015324401196,46592.872915722604,46820.228389979486,653904,069500,46446.02756119984,53.97089465767261,-0.09483537077358262
210,44965.94348687068,44965.94348687068,43562.72537533243,44831.61393473766,3015574,069500,46436.86025768651,46.8045526015383,-3.5445920414771392
211,44943.82181088858,45865.976079797816,44182.756961132625,45339.98854098666,8278069,069500,46476.38953086258,40.276422412795554,0.30186954014399414
212,44804.024972251806,44863.16747386066,43626.07352803361,44482.49523219948,3335139,069500,46496.176363977924,37.0148247396492,-2.134704083945322
213,45904.83967930978,46751.800039761685,45311.94563554619,46171.33618112913,3617893,069500,46588.17199712904,41.011541025849795,4.15447906987095
214,47556.63172035969,48106.78328861173,46373.617312376155,47564.77993192746,3830390,069500,46704.56739896309,48.25984845677341,7.161873014452004
215,48624.89030402045,49195.860247336765,48060.49073163435,49088.66389649764,9680306,069500,46854.77282112564,54.453458101360674,10.841033929445832
216,48256.678597271,49559.72906849887,48251.99983025156,48535.43486392116,2237209,069500,47005.831248810915,55.516886770748876,9.340232990738805
217,47459.504522138544,48577.30793670712,47432.263225993105,47839.694506331696,3793661,069500,47038.305696945215,48.65504476038731,3.2145110991402825
218,49309.05996777382,50364.246260371765,49071.8982916531,49123.96803605407,3224377,069500,47135.95138170801,61.1114403436698,7.246546746808528
219,48617.98270338979,48937.336321068804,48444.07417785558,48717.55574459079,1666390,069500,47163.90539654791,57.534989441972186,3.701570004747924
220,48727.59350565013,49856.900155907904,47695.25482815356,48644.215018368064,4479831,069500,47196.506346909315,59.0386448198785,3.522135766333136
221,51155.94041704108,51155.94041704108,49909.8816046556,50728.585356426076,2508927,069500,47339.43753380496,63.283641085168355,11.802528175321108
222,51765.42341766774,53239.73356421368,50723.547011431794,52205.30662056773,3840678,069500,47596.97082804977,68.55038840978665,18.773092963707956
223,51939.65068938398,52830.93995771868,51271.68777843112,52026.40086247438,3691782,069500,47788.845882225476,67.69164849599942,15.061536552451226
224,51858.68588813071,52837.56699219301,50588.821909116086,51955.31049191218,5825078,069500,48068.61074136279,77.8353767362392,17.37142698616708
225,50216.33314978473,51524.900080495136,49124.3719768402,50438.878414029256,7816892,069500,48247.711282010736,68.46864759600119,10.339209872956754
226,50988.44313089676,51558.82283536245,50216.033089208904,51116.262715255325,9033616,069500,48480.07134440981,74.34576492297185,13.00373902556811
227,50233.60268855111,51506.04367336773,49320.961418809726,50644.53736874727,5653905,069500,48654.18417863232,68.0269932036078,9.671679713048366
228,50054.269322098495,51585.43991748909,50054.269322098495,50303.4164700566,9023633,069500,48828.93362880961,62.05955841832301,9.280315692466042
229,52021.96779896573,52102.62789597023,50263.6883496481,51608.07623900738,4200903,069500,49068.326021261004,61.31261998239075,14.270708449164161
230,52705.09609957171,54275.17990008941,52650.92523699585,52775.864807026934,1133891,069500,49465.53856487547,68.04443556899062,22.60794150239172
231,50812.382613813825,50905.038004678514,49178.57117422314,50371.69865529974,5103927,069500,49717.12407059112,59.40678597967765,11.473650580402502
